ConversationId,contact_phone,is_tripler,opted_out,wrong_number,names_extract
59094660,19170043904,yes,no,no,
59094665,19170043904,yes,no,no,
59094666,19170043904,yes,no,no,
59094672,19170043904,yes,no,no,
59094686,19170043904,yes,no,no,"Cynthia, Kathy, and Teresa"
59094695,19170043904,yes,no,no,
59094717,19170043904,yes,no,no,
59094731,19170043904,yes,no,no,
59094739,19170043904,yes,no,no,
59094744,19170043904,yes,no,no,
59094754,19170043904,yes,no,no,
59094762,19170043904,yes,no,no,
59094763,19170043904,yes,no,no,
59094767,19170043904,yes,no,no,
59094775,19170043904,yes,no,no,
59094793,19170043904,yes,no,no,
59094797,19170043904,yes,no,no,
59094808,19170043904,yes,no,no,
59094809,19170043904,yes,no,no,
59094810,19170043904,yes,no,no,
59094820,19170043904,yes,no,no,"Suz, Tt, and John"
59094830,19170043904,yes,no,no,
59094831,19170043904,yes,no,no,
59094837,19170043904,yes,no,no,
59094845,19170043904,yes,no,no,
59094851,19170043904,yes,no,no,
59094860,19170043904,yes,no,no,
59094865,19170043904,yes,no,no,
59094880,19170043904,yes,no,no,
59094882,19170043904,yes,no,no,
59094887,19170043904,yes,no,no,
59094888,19170043904,yes,no,no,
59094903,19170043904,yes,no,no,
59094910,19170043904,yes,no,no,
59094915,19170043904,yes,no,no,
59094921,19170043904,yes,no,no,
59094967,19170043904,yes,no,no,
59094977,19170043904,yes,no,no,
59094985,19170043904,yes,no,no,
59094990,19170043904,yes,no,no,
59095008,19170043904,yes,no,no,
59095027,19170043904,yes,no,no,
59095030,19170043904,yes,no,no,"Sue, Janel, and Lisa"
59095040,19170043904,yes,no,no,"Dana, Michelle, and Linda"
59095055,19170043904,yes,no,no,
59095066,19170043904,yes,no,no,
59095070,19170043904,yes,no,no,
59095074,19170043904,yes,no,no,
59095081,19170043904,yes,no,no,
59095083,19170043904,yes,no,no,
59095107,19170043904,yes,no,no,
59095113,19170043904,yes,no,no,
59095116,19170043904,yes,no,no,
59095129,19170043904,yes,no,no,
59095135,19170043904,yes,no,no,
59095139,19170043904,yes,no,no,
59095141,19170043904,yes,no,no,
59095148,19170043904,yes,no,no,
59095149,19170043904,yes,no,no,
59095151,19170043904,yes,no,no,
59095172,19170043904,yes,no,no,
59095178,19170043904,yes,no,no,
59095183,19170043904,yes,no,no,
59095185,19170043904,yes,no,no,
59095190,19170043904,yes,no,no,
59095192,19170043904,yes,no,no,
59095213,19170043904,yes,no,no,
59095219,19170043904,yes,no,no,
59095235,19170043904,yes,no,no,"Diane, Carol, and Cindy"
59095237,19170043904,yes,no,no,
59095250,19170043904,yes,no,no,
59095251,19170043904,yes,no,no,"Jeanine, John, and Julie"
59095254,19170043904,yes,no,no,
59095270,19170043904,yes,no,no,
59095280,19170043904,yes,no,no,
59095288,19170043904,yes,no,no,
59095303,19170043904,yes,no,no,
59095324,19170043904,yes,no,no,"Patti, Tony, and Pete"
59095331,19170043904,yes,no,no,
59095334,19170043904,yes,no,no,
59095357,19170043904,yes,no,no,
59095369,19170043904,yes,no,no,
59169920,19170043904,yes,no,no,
59169922,19170043904,yes,no,no,
59169924,19170043904,yes,no,no,
59169955,19170043904,yes,no,no,
59169972,19170043904,yes,no,no,
59169983,19170043904,yes,no,no,
59169985,19170043904,yes,no,no,
59169997,19170043904,yes,no,no,
59170011,19170043904,yes,no,no,
59170023,19170043904,yes,no,no,
59170034,19170043904,yes,no,no,
59170082,19170043904,yes,no,no,
59170090,19170043904,yes,no,no,
59170110,19170043904,yes,no,no,
59170117,19170043904,yes,no,no,
59170124,19170043904,yes,no,no,
59170154,19170043904,yes,no,no,
59170183,19170043904,yes,no,no,
59170194,19170043904,yes,no,no,
59170201,19170043904,yes,no,no,
59170202,19170043904,yes,no,no,
59170214,19170043904,yes,no,no,
59170219,19170043904,yes,no,no,
59170221,19170043904,yes,no,no,
59170236,19170043904,yes,no,no,
59170270,19170043904,yes,no,no,
59170295,19170043904,yes,no,no,
59170309,19170043904,yes,no,no,
59170312,19170043904,yes,no,no,
59170319,19170043904,yes,no,no,
59170336,19170043904,yes,no,no,
59170342,19170043904,yes,no,no,
59170353,19170043904,yes,no,no,"Nancy, Mary, and Fran"
59170356,19170043904,yes,no,no,
59170358,19170043904,yes,no,no,
59170373,19170043904,yes,yes,no,
59170384,19170043904,yes,no,no,
59170385,19170043904,yes,no,no,
59170403,19170043904,yes,no,no,
59170404,19170043904,yes,no,no,
59170414,19170043904,yes,no,no,
59170416,19170043904,yes,no,no,"Sue, Brent, and Kevin"
59170424,19170043904,yes,no,no,
59170428,19170043904,yes,no,no,
59170444,19170043904,yes,no,no,
59170447,19170043904,yes,no,no,
59170457,19170043904,yes,no,no,
59170464,19170043904,yes,no,no,
59170477,19170043904,yes,no,no,
59170480,19170043904,yes,no,no,
59170482,19170043904,yes,no,no,
59170502,19170043904,yes,no,no,
59170505,19170043904,yes,no,no,
59170543,19170043904,yes,no,no,
59170568,19170043904,yes,no,no,
59170579,19170043904,yes,no,no,
59170595,19170043904,yes,no,no,
59170602,19170043904,yes,no,no,
59170603,19170043904,yes,no,no,
59170605,19170043904,yes,no,no,
59170629,19170043904,yes,no,no,
59170652,19170043904,yes,no,no,
59170666,19170043904,yes,no,no,
59170681,19170043904,yes,no,no,
59170685,19170043904,yes,no,no,
59170688,19170043904,yes,no,no,
59170730,19170043904,yes,no,no,
59170732,19170043904,yes,no,no,"Lenny, their spouses, Alan, Tony, Cw, and Bobby"
59170738,19170043904,yes,no,no,
59170739,19170043904,yes,no,no,
59170744,19170043904,yes,no,no,
59170752,19170043904,yes,no,no,
59170754,19170043904,yes,no,no,"John, Malia, and Stella"
59170817,19170043904,yes,no,no,
59170824,19170043904,yes,no,no,
59170843,19170043904,yes,no,no,
59170854,19170043904,yes,no,no,
59170875,19170043904,yes,no,no,
59170888,19170043904,yes,no,no,
59170896,19170043904,yes,no,no,
59170901,19170043904,yes,no,no,
59170923,19170043904,yes,no,no,
59170927,19170043904,yes,no,no,
59170945,19170043904,yes,no,no,
59170961,19170043904,yes,no,no,
59170963,19170043904,yes,no,no,
59170986,19170043904,yes,no,no,
59171007,19170045952,yes,no,no,
59171028,19170045952,yes,no,no,
59171040,19170045952,yes,no,no,
59171067,19170045952,yes,no,no,
59171069,19170045952,yes,no,no,
59171091,19170045952,yes,no,no,
59171112,19170045952,yes,no,no,
59171119,19170045952,yes,no,no,
59171131,19170045952,yes,no,no,
59171134,19170045952,yes,no,no,
59171141,19170045952,yes,no,no,
59171159,19170045952,yes,no,no,"Jason, Chip, and Sham"
59171161,19170045952,yes,no,no,
59171195,19170045952,yes,no,no,
59171203,19170045952,yes,no,no,
59171204,19170045952,yes,no,no,
59171213,19170045952,yes,no,no,
59171219,19170045952,yes,no,no,
59171232,19170045952,yes,no,no,
59171235,19170045952,yes,no,no,
59171249,19170045952,yes,no,no,"Tara, Melissa, and Rowena"
59171252,19170045952,yes,no,no,
59171256,19170045952,yes,no,no,
59171262,19170045952,yes,no,no,"Don, Stephane, and Gary"
59171294,19170045952,yes,no,no,
59171336,19170045952,yes,no,no,
59171341,19170045952,yes,no,no,
59171360,19170045952,yes,no,no,
59171363,19170045952,yes,no,no,
59171382,19170045952,yes,no,no,
59171397,19170045952,yes,no,no,
59171403,19170045952,yes,no,no,
59171404,19170045952,yes,no,no,
59171414,19170045952,yes,no,no,
59171417,19170045952,yes,no,no,
59171422,19170045952,yes,no,no,
59171432,19170045952,yes,no,no,
59171438,19170045952,yes,no,no,"Ed, Michael, and Robert"
59171467,19170045952,yes,yes,no,
59171504,19170045952,yes,no,no,
59171510,19170045952,yes,no,no,
59171521,19170045952,yes,no,no,
59171535,19170045952,yes,no,no,
59171548,19170045952,yes,no,no,
59171559,19170045952,yes,no,no,"Patty, Roger, Kristie, and Crystal"
59171575,19170045952,yes,no,no,
59171576,19170045952,yes,no,no,
59171603,19170045952,yes,no,no,
59171626,19170045952,yes,no,no,
59171629,19170045952,yes,no,no,
59171636,19170045952,yes,no,no,
59171653,19170045952,yes,no,no,
59171664,19170045952,yes,no,no,
59171667,19170045952,yes,no,no,
59171669,19170045952,yes,no,no,
59171701,19170045952,yes,no,no,
59171702,19170045952,yes,no,no,
59171714,19170045952,yes,no,no,
59171727,19170045952,yes,no,no,
59171728,19170045952,yes,no,no,
59171740,19170045952,yes,no,no,
59171790,19170045952,yes,no,no,
59171795,19170045952,yes,no,no,"Nancy, Joann, and Kim"
59171805,19170045952,yes,no,no,
59171806,19170045952,yes,no,no,
59171808,19170045952,yes,no,no,
59171811,19170045952,yes,no,no,
59171825,19170045952,yes,no,no,
59171827,19170045952,yes,no,no,
59171840,19170045952,yes,no,no,
59171858,19170045952,yes,no,no,"Eve, Martha, and Sandra"
59171879,19170045952,yes,no,no,
59171883,19170045952,yes,no,no,
59171890,19170045952,yes,no,no,
59171895,19170045952,yes,no,no,
59171911,19170045952,yes,no,no,
59171926,19170045952,yes,no,no,
59171937,19170045952,yes,no,no,
59171942,19170045952,yes,no,no,
59171952,19170045952,yes,no,no,
59171965,19170045952,yes,no,no,
59171968,19170045952,yes,no,no,
59171969,19170045952,yes,no,no,
59171978,19170045952,yes,no,no,
59171986,19170045952,yes,no,no,
59171988,19170045952,yes,no,no,
59171992,19170045952,yes,no,no,
59171993,19170045952,yes,no,no,
59171994,19170045952,yes,no,no,
59172009,19170045952,yes,no,no,
59172018,19170045952,yes,no,no,
59172042,19170045952,yes,no,no,
59172044,19170045952,yes,no,no,
59172054,19170045952,yes,no,no,
59172058,19170045952,yes,no,no,
59172071,19170045952,yes,no,no,"Beth, Maggie, and Jen"
59172079,19170045952,yes,no,no,
59172091,19170045952,yes,no,no,
59172095,19170045952,yes,no,no,
59172099,19170045952,yes,no,no,"Mike, Henry, and Vanessa"
59172131,19170045952,yes,no,no,
59172136,19170045952,yes,no,no,
59172151,19170045952,yes,no,no,
59172155,19170045952,yes,no,no,
59172165,19170045952,yes,no,no,
59172182,19170045952,yes,no,no,
59172194,19170045952,yes,no,no,
59172198,19170045952,yes,no,no,
59172210,19170045952,yes,no,no,
59172226,19170045952,yes,no,no,
59172238,19170045952,yes,no,no,
59172254,19170045952,yes,no,no,
59172268,19170045952,yes,no,no,
59172272,19170045952,yes,no,no,
59172274,19170045952,yes,no,no,
59172281,19170045952,yes,no,no,
59172287,19170045952,yes,no,no,
59172288,19170045952,yes,no,no,
59172294,19170045952,yes,no,no,
59172300,19170045952,yes,no,no,
59172310,19170045952,yes,no,no,
59172319,19170045952,yes,no,no,
59172327,19170045952,yes,no,no,
59172340,19170045952,yes,no,no,
59172358,19170045952,yes,no,no,
59172365,19170045952,yes,no,no,
59172368,19170045952,yes,no,no,
59172371,19170045952,yes,no,no,"Sue, Dee, and Mary"
59172381,19170045952,yes,no,no,
59172387,19170045952,yes,no,no,
59172395,19170045952,yes,no,no,
59172398,19170045952,yes,no,no,
59172402,19170045952,yes,no,no,
59172411,19170045952,yes,no,no,
59172423,19170045952,yes,no,no,
59172427,19170045952,yes,no,no,
59172431,19170045952,yes,no,no,
59172440,19170045952,yes,no,no,
59172460,19170045952,yes,no,no,
59172464,19170045952,yes,no,no,"Kathy, Anne, and Gail"
59172466,19170045952,yes,no,no,
59172470,19170045952,yes,no,no,
59172472,19170045952,yes,no,no,
59172482,19170045952,yes,no,no,"Jeff, Eddie, and Chris"
59172490,19170045952,yes,no,no,
59172518,19170045952,yes,no,no,
59172523,19170045952,yes,no,no,"Glenda, Noonie, and Jeri"
59172524,19170045952,yes,no,no,
59172538,19170045952,yes,no,no,
59172544,19170045952,yes,no,no,
59172545,19170045952,yes,no,no,
59172551,19170045952,yes,no,no,
59172554,19170045952,yes,no,no,
59172556,19170045952,yes,no,no,
59172570,19170045952,yes,no,no,
59172581,19170045952,yes,no,no,"Brian, Ana, and Matt"
59172588,19170045952,yes,no,no,
59172589,19170045952,yes,no,no,
59172615,19170045952,yes,no,no,
59172624,19170045952,yes,no,no,
59172625,19170045952,yes,no,no,
59172635,19170045952,yes,no,no,
59172646,19170045952,yes,no,no,
59172651,19170045952,yes,no,no,
59172654,19170045952,yes,no,no,
59172657,19170045952,yes,no,no,
59172660,19170045952,yes,no,no,
59172665,19170045952,yes,no,no,
59172697,19170045952,yes,no,no,
59172716,19170045952,yes,no,no,
59172724,19170045952,yes,no,no,
59172725,19170045952,yes,no,no,
59172764,19170045952,yes,no,no,
59172766,19170045952,yes,no,no,
59172798,19170045952,yes,no,no,
59172801,19170045952,yes,no,no,
59172804,19170045952,yes,no,no,
59172807,19170045952,yes,no,no,
59172812,19170045952,yes,no,no,
59172839,19170045952,yes,no,no,
59172841,19170045952,yes,no,no,
59172864,19170045952,yes,no,no,
59173121,19170048000,yes,no,no,"Mike, Randy, and Hays"
59173123,19170048000,yes,no,no,
59173154,19170048000,yes,no,no,
59173185,19170048000,yes,no,no,
59173189,19170048000,yes,no,no,"Clayton, Tessa, and Nate"
59173213,19170048000,yes,no,no,
59173237,19170048000,yes,no,no,
59173242,19170048000,yes,no,no,
59173252,19170048000,yes,no,no,
59173253,19170048000,yes,no,no,
59173256,19170048000,yes,no,no,
59173263,19170048000,yes,yes,no,
59173265,19170048000,yes,no,no,
59172883,19170045952,yes,no,no,
59172886,19170045952,yes,no,no,
59172900,19170045952,yes,no,no,"Alexis, Beverly, and Theresa"
59172918,19170045952,yes,no,no,
59172919,19170045952,yes,no,no,
59172920,19170045952,yes,no,no,
59172959,19170045952,yes,no,no,
59172971,19170045952,yes,no,no,
59172981,19170045952,yes,no,no,
59172989,19170045952,yes,no,no,
59172996,19170045952,yes,no,no,
59173002,19170045952,yes,no,no,
59173037,19170045952,yes,no,no,
59173054,19170048000,yes,no,no,
59173072,19170048000,yes,no,no,
59173084,19170048000,yes,no,no,
59173091,19170048000,yes,no,no,
59173111,19170048000,yes,no,no,
59173116,19170048000,yes,no,no,
59173118,19170048000,yes,no,no,
59173288,19170048000,yes,no,no,
59173304,19170048000,yes,no,no,
59173315,19170048000,yes,no,no,"Charlie, Lori, and Linda"
59173323,19170048000,yes,no,no,
59173328,19170048000,yes,no,no,
59173329,19170048000,yes,no,no,
59173349,19170048000,yes,no,no,
59173350,19170048000,yes,no,no,
59173358,19170048000,yes,no,no,
59173386,19170048000,yes,no,no,
59173404,19170048000,yes,no,no,
59173438,19170048000,yes,no,no,
59173439,19170048000,yes,no,no,
59173444,19170048000,yes,no,no,
59173451,19170048000,yes,no,no,
59173458,19170048000,yes,no,no,
59173502,19170048000,yes,no,no,
59173517,19170048000,yes,no,no,
59173546,19170048000,yes,no,no,
59173553,19170048000,yes,no,no,
59173555,19170048000,yes,no,no,
59173571,19170048000,yes,no,no,
59173572,19170048000,yes,no,no,"Liza, Sam, and Robyn"
59173594,19170048000,yes,no,no,"Sue, Synia, and Pat"
59173613,19170048000,yes,no,no,
59173614,19170048000,yes,no,no,
59173626,19170048000,yes,no,no,
59173637,19170048000,yes,no,no,
59173656,19170048000,yes,no,no,
59173658,19170048000,yes,no,no,
59173669,19170048000,yes,no,no,
59173676,19170048000,yes,no,no,
59173679,19170048000,yes,no,no,
59173682,19170048000,yes,no,no,"Marilyn, Melody, and Barry"
59173704,19170048000,yes,no,no,
59173707,19170048000,yes,no,no,"Sue, Elena, and Lisa"
59173712,19170048000,yes,no,no,"John, Joann, and Lou"
59173722,19170048000,yes,no,no,
59173742,19170048000,yes,no,no,
59173756,19170048000,yes,no,no,
59173766,19170048000,yes,no,no,"Sandy, Josh, Audrey, and Jessie"
59173767,19170048000,yes,no,no,
59173772,19170048000,yes,no,no,
59173773,19170048000,yes,no,no,
59173778,19170048000,yes,no,no,
59173784,19170048000,yes,no,no,
59173796,19170048000,yes,no,no,
59173804,19170048000,yes,no,no,
59173813,19170048000,yes,no,no,
59173834,19170048000,yes,no,no,
59173844,19170048000,yes,no,no,
59173861,19170048000,yes,no,no,
59173905,19170048000,yes,no,no,
59173908,19170048000,yes,no,no,
59173930,19170048000,yes,no,no,
59173932,19170048000,yes,no,no,
59173938,19170048000,yes,no,no,
59173964,19170048000,yes,no,no,
59173966,19170048000,yes,no,no,
59174005,19170048000,yes,no,no,
59174024,19170048000,yes,no,no,"Diane, Jay, and Lynda"
59174025,19170048000,yes,no,no,"El, Bye, Carri, Andrea, and Barb"
59174029,19170048000,yes,no,no,
59174030,19170048000,yes,no,no,
59174034,19170048000,yes,no,no,
59174070,19170048000,yes,no,no,
59174079,19170048000,yes,no,no,
59174131,19170048000,yes,no,no,
59174140,19170048000,yes,no,no,
59174146,19170048000,yes,no,no,
59174152,19170048000,yes,no,no,
59174165,19170048000,yes,no,no,
59174171,19170048000,yes,no,no,
59174180,19170048000,yes,no,no,
59174197,19170048000,yes,no,no,
59174204,19170048000,yes,no,no,
59174211,19170048000,yes,no,no,
59174219,19170048000,yes,no,no,
59174222,19170048000,yes,no,no,
59174225,19170048000,yes,no,no,
59174228,19170048000,yes,no,no,
59174236,19170048000,yes,no,no,
59174248,19170048000,yes,no,no,
59174260,19170048000,yes,no,no,
59174271,19170048000,yes,no,no,
59174282,19170048000,yes,no,no,
59174289,19170048000,yes,no,no,
59174297,19170048000,yes,no,no,
59174309,19170048000,yes,no,no,
59174317,19170048000,yes,no,no,
59174323,19170048000,yes,no,no,
59174347,19170048000,yes,no,no,
59174366,19170048000,yes,no,no,"Jai, Genee, and Kyla"
59174398,19170048000,yes,no,no,
59174421,19170048000,yes,no,no,
59174422,19170048000,yes,no,no,
59174427,19170048000,yes,no,no,
59174429,19170048000,yes,no,no,
59174432,19170048000,yes,no,no,
59174436,19170048000,yes,no,no,
59174440,19170048000,yes,no,no,
59174441,19170048000,yes,no,no,
59174475,19170048000,yes,no,no,
59174483,19170048000,yes,no,no,
59174485,19170048000,yes,no,no,
59174527,19170048000,yes,no,no,
59174545,19170048000,yes,no,no,
59174551,19170048000,yes,no,no,
59174554,19170048000,yes,no,no,
59174560,19170048000,yes,no,no,
59174590,19170048000,yes,no,no,
59174596,19170048000,yes,no,no,
59174598,19170048000,yes,no,no,
59174604,19170048000,yes,no,no,"Peggy, Gwen, and Pat"
59174615,19170048000,yes,no,no,
59174617,19170048000,yes,no,no,
59174632,19170048000,yes,no,no,"Bob, Rebecca, and Lenny"
59174656,19170048000,yes,no,no,
59174675,19170048000,yes,no,no,
59174680,19170048000,yes,yes,no,
59174681,19170048000,yes,no,no,
59174698,19170048000,yes,no,no,
59174705,19170048000,yes,no,no,
59174706,19170048000,yes,no,no,
59174731,19170048000,yes,no,no,
59174733,19170048000,yes,no,no,
59174736,19170048000,yes,no,no,
59174757,19170048000,yes,no,no,
59174763,19170048000,yes,no,no,
59174793,19170048000,yes,no,no,
59174804,19170048000,yes,no,no,"Jackson, Lisa, Sarah, Joseph, Potochney, and Baker"
59174814,19170048000,yes,no,no,
59174818,19170048000,yes,no,no,
59174824,19170048000,yes,no,no,
59174828,19170048000,yes,no,no,
59174835,19170048000,yes,no,no,"Adrian, Alicia, and Earlene"
59174839,19170048000,yes,no,no,
59174851,19170048000,yes,no,no,"Jeff, Andy, and Sandra"
59174877,19170048000,yes,no,no,
59174882,19170048000,yes,no,no,
59174894,19170048000,yes,no,no,
59174903,19170048000,yes,no,no,
59174911,19170048000,yes,no,no,
59174917,19170048000,yes,no,no,
59174941,19170048000,yes,no,no,
59174962,19170048000,yes,no,no,
59174965,19170048000,yes,no,no,
59174969,19170048000,yes,no,no,
59174977,19170048000,yes,no,no,
59174989,19170048000,yes,yes,no,
59174995,19170048000,yes,no,no,
59175008,19170048000,yes,no,no,
59175009,19170048000,yes,no,no,
59175013,19170048000,yes,no,no,
59175042,19170048000,yes,no,no,
59175045,19170048000,yes,no,no,
59175047,19170048000,yes,no,no,
59175070,19170048000,yes,no,no,
59175076,19170048000,yes,no,no,
59175091,19170048000,yes,no,no,
59175105,19170050048,yes,no,no,"Marsha, Marcie, Mary, and Donna"
59175118,19170050048,yes,no,no,
59175119,19170050048,yes,no,no,
59175128,19170050048,yes,no,no,
59175136,19170050048,yes,no,no,
59175144,19170050048,yes,no,no,
59175155,19170050048,yes,no,no,
59175179,19170050048,yes,no,no,
59175195,19170050048,yes,no,no,
59175202,19170050048,yes,no,no,
59175227,19170050048,yes,no,no,
59175235,19170050048,yes,no,no,
59175240,19170050048,yes,no,no,
59175280,19170050048,yes,no,no,
59175282,19170050048,yes,no,no,
59175289,19170050048,yes,no,no,
59175311,19170050048,yes,no,no,
59175312,19170050048,yes,no,no,
59175313,19170050048,yes,no,no,
59175323,19170050048,yes,no,no,
59175328,19170050048,yes,no,no,
59175329,19170050048,yes,no,no,
59175330,19170050048,yes,no,no,
59175365,19170050048,yes,no,no,
59175375,19170050048,yes,no,no,
59175385,19170050048,yes,no,no,
59175407,19170050048,yes,no,no,
59175410,19170050048,yes,no,no,
59175415,19170050048,yes,no,no,
59175427,19170050048,yes,no,no,
59175435,19170050048,yes,no,no,
59175450,19170050048,yes,no,no,
59175452,19170050048,yes,no,no,
59175459,19170050048,yes,no,no,"Carol, Jody, and Jim"
59175460,19170050048,yes,no,no,
59175467,19170050048,yes,no,no,
59175469,19170050048,yes,no,no,
59175481,19170050048,yes,no,no,
59175493,19170050048,yes,no,no,
59175503,19170050048,yes,no,no,
59175510,19170050048,yes,no,no,
59175524,19170050048,yes,no,no,"Myrtle, and Maxine"
59175550,19170050048,yes,no,no,
59175555,19170050048,yes,no,no,
59175557,19170050048,yes,no,no,
59175589,19170050048,yes,no,no,
59175591,19170050048,yes,no,no,
59175642,19170050048,yes,no,no,"Paula, Rose, and Julie"
59175656,19170050048,yes,no,no,
59175659,19170050048,yes,no,no,
59175675,19170050048,yes,no,no,
59175678,19170050048,yes,no,no,
59175682,19170050048,yes,no,no,
59175704,19170050048,yes,no,no,
59175721,19170050048,yes,no,no,
59175739,19170050048,yes,no,no,
59175773,19170050048,yes,no,no,
59175786,19170050048,yes,no,no,
59175815,19170050048,yes,no,no,
59175816,19170050048,yes,no,no,
59175823,19170050048,yes,no,no,
59175837,19170050048,yes,no,no,
59175840,19170050048,yes,no,no,
59175843,19170050048,yes,no,no,
59175847,19170050048,yes,no,no,
59175858,19170050048,yes,no,no,
59175862,19170050048,yes,no,no,
59175874,19170050048,yes,no,no,
59175877,19170050048,yes,no,no,
59175884,19170050048,yes,no,no,
59175885,19170050048,yes,no,no,
59175897,19170050048,yes,no,no,
59175905,19170050048,yes,no,no,"Dawn, Renee, and Kelly"
59175908,19170050048,yes,no,no,
59175911,19170050048,yes,no,no,
59175917,19170050048,yes,no,no,
59175918,19170050048,yes,no,no,
59175921,19170050048,yes,no,no,
59175922,19170050048,yes,no,no,
59175927,19170050048,yes,no,no,
59175964,19170050048,yes,no,no,
59175967,19170050048,yes,no,no,
59175986,19170050048,yes,no,no,
59176007,19170050048,yes,no,no,
59176021,19170050048,yes,no,no,
59176024,19170050048,yes,no,no,
59176030,19170050048,yes,no,no,
59176036,19170050048,yes,no,no,
59176055,19170050048,yes,no,no,
59176075,19170050048,yes,no,no,
59176078,19170050048,yes,no,no,
59176087,19170050048,yes,no,no,
59176094,19170050048,yes,yes,no,
59176106,19170050048,yes,no,no,
59176109,19170050048,yes,no,no,
59176126,19170050048,yes,no,no,
59176149,19170050048,yes,no,no,
59176169,19170050048,yes,no,no,
59176181,19170050048,yes,no,no,"Fred, Sondra, and David"
59176216,19170050048,yes,no,no,
59176222,19170050048,yes,no,no,
59176230,19170050048,yes,no,no,
59176249,19170050048,yes,no,no,
59176266,19170050048,yes,no,no,
59176267,19170050048,yes,no,no,
59176269,19170050048,yes,no,no,
59176278,19170050048,yes,no,no,"Clayton, Debra, and Gayle"
59176279,19170050048,yes,no,no,
59176296,19170050048,yes,no,no,
59176303,19170050048,yes,no,no,
59176317,19170050048,yes,no,no,
59176331,19170050048,yes,no,no,
59176333,19170050048,yes,no,no,
59176334,19170050048,yes,no,no,
59176354,19170050048,yes,no,no,
59176355,19170050048,yes,no,no,"Tu, Marilyn, Ed, Coca, and Warren"
59176356,19170050048,yes,no,no,
59176357,19170050048,yes,no,no,
59176375,19170050048,yes,no,no,
59176389,19170050048,yes,no,no,
59176405,19170050048,yes,no,no,
59176422,19170050048,yes,no,no,
59176423,19170050048,yes,no,no,
59176430,19170050048,yes,no,no,
59176433,19170050048,yes,no,no,
59176449,19170050048,yes,no,no,
59176450,19170050048,yes,no,no,
59176456,19170050048,yes,no,no,
59176474,19170050048,yes,no,no,
59176502,19170050048,yes,no,no,
59176503,19170050048,yes,no,no,
59176507,19170050048,yes,no,no,
59176516,19170050048,yes,no,no,
59176518,19170050048,yes,yes,no,
59176521,19170050048,yes,no,no,
59176543,19170050048,yes,no,no,
59176550,19170050048,yes,no,no,
59176559,19170050048,yes,no,no,
59176560,19170050048,yes,no,no,
59176569,19170050048,yes,no,no,
59176576,19170050048,yes,no,no,
59176585,19170050048,yes,no,no,
59176594,19170050048,yes,no,no,
59176599,19170050048,yes,no,no,
59176620,19170050048,yes,no,no,
59176622,19170050048,yes,no,no,
59176635,19170050048,yes,no,no,
59176642,19170050048,yes,no,no,
59176643,19170050048,yes,no,no,
59176645,19170050048,yes,no,no,
59176646,19170050048,yes,no,no,
59176653,19170050048,yes,no,no,
59176675,19170050048,yes,no,no,
59176684,19170050048,yes,no,no,
59176687,19170050048,yes,no,no,
59176695,19170050048,yes,no,no,
59176700,19170050048,yes,no,no,
59176701,19170050048,yes,no,no,
59176705,19170050048,yes,no,no,
59176713,19170050048,yes,no,no,
59176740,19170050048,yes,no,no,
59176746,19170050048,yes,no,no,
59176750,19170050048,yes,no,no,
59176751,19170050048,yes,no,no,"Zahni, Sherry, and Liz"
59176759,19170050048,yes,no,no,"Lynne, Melanie, and Debbie"
59176772,19170050048,yes,no,no,
59176774,19170050048,yes,no,no,
59176804,19170050048,yes,no,no,
59176814,19170050048,yes,no,no,
59176826,19170050048,yes,no,no,
59176838,19170050048,yes,no,no,
59176844,19170050048,yes,no,no,
59176861,19170050048,yes,no,no,
59176868,19170050048,yes,no,no,
59176871,19170050048,yes,no,no,
59176901,19170050048,yes,no,no,
59176902,19170050048,yes,no,no,
59176909,19170050048,yes,no,no,
59176921,19170050048,yes,no,no,
59176928,19170050048,yes,no,no,
59176943,19170050048,yes,no,no,
59176944,19170050048,yes,no,no,
59176984,19170050048,yes,no,no,
59176995,19170050048,yes,no,no,
59177009,19170050048,yes,no,no,
59177019,19170050048,yes,no,no,
59177033,19170050048,yes,no,no,
59177043,19170050048,yes,no,no,
59177045,19170050048,yes,no,no,
59177062,19170050048,yes,no,no,
59177065,19170050048,yes,no,no,
59177109,19170050048,yes,no,no,
59177112,19170050048,yes,no,no,
59177116,19170050048,yes,no,no,
59177169,19170052096,yes,no,no,
59177170,19170052096,yes,no,no,
59177178,19170052096,yes,no,no,
59177186,19170052096,yes,no,no,
59177189,19170052096,yes,no,no,
59177196,19170052096,yes,no,no,
59177207,19170052096,yes,no,no,
59177232,19170052096,yes,no,no,
59177233,19170052096,yes,no,no,
59177243,19170052096,yes,no,no,
59177250,19170052096,yes,no,no,
59177257,19170052096,yes,no,no,
59177263,19170052096,yes,no,no,
59177268,19170052096,yes,no,no,
59177272,19170052096,yes,no,no,"Mike, Trisha, and Amy"
59177274,19170052096,yes,no,no,
59177307,19170052096,yes,no,no,
59177308,19170052096,yes,no,no,
59177326,19170052096,yes,no,no,
59177341,19170052096,yes,no,no,
59177366,19170052096,yes,no,no,
59177383,19170052096,yes,yes,no,
59177394,19170052096,yes,no,no,
59177410,19170052096,yes,no,no,
59177422,19170052096,yes,no,no,
59177424,19170052096,yes,no,no,
59177440,19170052096,yes,no,no,
59177444,19170052096,yes,no,no,
59177454,19170052096,yes,no,no,
59177460,19170052096,yes,no,no,
59177461,19170052096,yes,no,no,
